%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.layout.dim0.label,field.data.layout.dim0.size,field.data.layout.dim0.stride,field.data.layout.dim1.label,field.data.layout.dim1.size,field.data.layout.dim1.stride,field.data.layout.data_offset,field.data.data0,field.data.data1,field.data.data2,field.data.data3,field.data.data4,field.data.data5,field.data.data6,field.data.data7,field.data.data8,field.data.data9,field.data.data10,field.data.data11,field.data.data12,field.data.data13,field.data.data14,field.data.data15,field.data.data16,field.data.data17,field.data.data18,field.data.data19,field.data.data20,field.data.data21,field.data.data22,field.data.data23,field.data.data24,field.data.data25,field.data.data26,field.data.data27,field.data.data28,field.data.data29,field.data.data30,field.data.data31,field.data.data32,field.data.data33,field.data.data34,field.data.data35,field.data.data36,field.data.data37,field.data.data38,field.data.data39,field.data.data40,field.data.data41,field.data.data42,field.data.data43,field.data.data44,field.data.data45,field.data.data46,field.data.data47,field.data.data48,field.data.data49,field.data.data50,field.data.data51,field.data.data52,field.data.data53,field.data.data54,field.data.data55,field.data.data56,field.data.data57,field.data.data58,field.data.data59,field.data.data60,field.data.data61,field.data.data62,field.data.data63,field.data.data64,field.data.data65,field.data.data66,field.data.data67,field.data.data68,field.data.data69,field.data.data70,field.data.data71,field.data.data72,field.data.data73,field.data.data74,field.data.data75,field.data.data76,field.data.data77,field.data.data78,field.data.data79,field.data.data80,field.data.data81,field.data.data82,field.data.data83,field.data.data84,field.data.data85,field.data.data86,field.data.data87,field.data.data88,field.data.data89,field.data.data90,field.data.data91,field.data.data92,field.data.data93,field.data.data94,field.data.data95,field.data.data96,field.data.data97,field.data.data98,field.data.data99,field.data.data100,field.data.data101,field.data.data102,field.data.data103,field.data.data104,field.data.data105,field.data.data106,field.data.data107,field.data.data108,field.data.data109,field.data.data110,field.data.data111,field.data.data112,field.data.data113,field.data.data114,field.data.data115,field.data.data116,field.data.data117,field.data.data118,field.data.data119
1692392617341562032,45,1692392617341562032,,rows,1,120,columns,1,1,0,1.0,-3.0,1.0,-3.0,8.0,-4.0,0.0,678.0,1.0,1.0,-1.0,-2.0,-1.0,1.0,0.0,1.0,40.0,3.0,1.0,3.0,1.0,3.0,-137.0,1.0,146.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,-3.0,0.0,203.0,-1.0,1.0,-5.0,3.0,-7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,-206.0,-1.0,1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,359.0,1.0,517.0,1.0,0.0,-1.0,-1.0,1.0,-5.0,3.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,0.0,-9.0,-4.0,-141.0,15.0,-7.0,-4.0,-8.0,-7.0,0.0,-6.0,-3.0,-5.0,0.0,-6.0,-2.0,-333.0,1059.0,1128.0,4339.0,1390.0,-534.0,540.0,1153.0,1172.0,1075.0,1259.0,1519.0,1159.0,1404.0,1263.0,1622.0,1733.0,0.0,16384.0,20468.0,1.0,-21846.0,-21846.0,-21846.0
1692392617476899623,46,1692392617476899623,,rows,1,120,columns,1,1,0,0.0,-3.0,1.0,-3.0,115.0,-4.0,0.0,747.0,1.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,39.0,3.0,1.0,3.0,1.0,3.0,-106.0,1.0,131.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,-3.0,0.0,406.0,-1.0,1.0,-4.0,3.0,-7.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,-2.0,1.0,4.0,-1.0,3.0,-1.0,5.0,-1.0,3.0,316.0,1.0,380.0,1.0,0.0,-1.0,-1.0,1.0,-5.0,3.0,-6.0,3.0,-6.0,3.0,-6.0,-1.0,0.0,-9.0,-3.0,3.0,-701.0,-7.0,-4.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,0.0,-6.0,-2.0,-329.0,1059.0,1128.0,4339.0,1389.0,-534.0,539.0,1153.0,1171.0,1074.0,1259.0,1519.0,1159.0,1403.0,1263.0,1622.0,1793.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392617615677118,47,1692392617615677118,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,-465.0,-4.0,0.0,-547.0,1.0,1.0,-1.0,-2.0,-1.0,1.0,0.0,1.0,39.0,3.0,0.0,3.0,1.0,3.0,-110.0,2.0,-115.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-3.0,0.0,-488.0,-1.0,1.0,-5.0,3.0,-7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,-464.0,-1.0,1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-450.0,1.0,-624.0,1.0,-1.0,-1.0,-1.0,1.0,-5.0,3.0,-6.0,3.0,-6.0,3.0,-6.0,-1.0,0.0,-8.0,-4.0,-273.0,593.0,-7.0,-4.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-2.0,-339.0,1059.0,1128.0,4339.0,1390.0,-534.0,539.0,1152.0,1172.0,1074.0,1258.0,1519.0,1159.0,1403.0,1262.0,1622.0,1865.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392617758750438,48,1692392617758750438,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,264.0,-4.0,0.0,734.0,1.0,1.0,-1.0,-3.0,-1.0,0.0,0.0,1.0,38.0,3.0,0.0,3.0,1.0,3.0,-6.0,1.0,271.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-3.0,0.0,503.0,-1.0,0.0,-5.0,3.0,-7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,-252.0,-1.0,0.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,370.0,1.0,634.0,1.0,-1.0,0.0,-2.0,1.0,-6.0,3.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,0.0,-9.0,-4.0,7.0,92.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-4.0,-5.0,-1.0,-6.0,-2.0,-330.0,1059.0,1129.0,4340.0,1390.0,-533.0,540.0,1154.0,1172.0,1075.0,1258.0,1519.0,1159.0,1404.0,1263.0,1622.0,1937.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392617903085708,49,1692392617903085708,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,-276.0,-4.0,0.0,-735.0,1.0,1.0,-1.0,-2.0,-1.0,1.0,0.0,1.0,38.0,3.0,0.0,2.0,1.0,3.0,-102.0,1.0,-275.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.0,0.0,-668.0,-1.0,1.0,-5.0,3.0,-7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,-494.0,-1.0,1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-494.0,0.0,-837.0,1.0,0.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,3.0,-6.0,2.0,-6.0,0.0,-1.0,-9.0,-4.0,-104.0,27.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-334.0,1059.0,1128.0,4339.0,1389.0,-533.0,539.0,1152.0,1172.0,1074.0,1259.0,1520.0,1159.0,1404.0,1262.0,1622.0,2009.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392618053095340,50,1692392618053095340,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,322.0,-4.0,0.0,852.0,1.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,38.0,3.0,0.0,2.0,1.0,3.0,79.0,1.0,123.0,1.0,1.0,1.0,1.0,1.0,0.0,221.0,-4.0,0.0,396.0,-1.0,1.0,-5.0,3.0,-7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,1.0,-354.0,-1.0,0.0,3.0,-1.0,3.0,-1.0,5.0,-1.0,3.0,386.0,1.0,808.0,1.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,75.0,221.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-6.0,-2.0,-334.0,1059.0,1128.0,4339.0,1390.0,-533.0,540.0,1153.0,1172.0,1075.0,1259.0,1520.0,1159.0,1405.0,1263.0,1622.0,2081.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392618208927154,51,1692392618208927154,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,244.0,-4.0,0.0,854.0,1.0,1.0,-1.0,-3.0,-1.0,0.0,-1.0,1.0,38.0,3.0,0.0,3.0,0.0,3.0,168.0,1.0,129.0,0.0,1.0,1.0,1.0,1.0,0.0,56.0,-4.0,0.0,338.0,-1.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,3.0,2.0,1.0,-5.0,-2.0,0.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,274.0,0.0,406.0,0.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,33.0,-352.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-2.0,-336.0,1059.0,1128.0,4339.0,1390.0,-533.0,539.0,1153.0,1172.0,1074.0,1259.0,1519.0,1160.0,1404.0,1263.0,1622.0,2165.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392618370094299,52,1692392618370094299,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,-163.0,-4.0,0.0,-135.0,1.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,37.0,3.0,0.0,2.0,0.0,3.0,-75.0,1.0,-272.0,0.0,1.0,1.0,0.0,1.0,0.0,-58.0,-4.0,0.0,-123.0,-1.0,1.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,1.0,-3.0,-1.0,1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-154.0,0.0,-315.0,1.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,-120.0,-176.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-335.0,1058.0,1128.0,4339.0,1390.0,-533.0,539.0,1153.0,1172.0,1074.0,1259.0,1519.0,1160.0,1404.0,1263.0,1621.0,2237.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392618539218187,53,1692392618539218187,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,60.0,-4.0,0.0,250.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,37.0,3.0,0.0,3.0,0.0,3.0,-79.0,1.0,67.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,-4.0,-1.0,117.0,-1.0,0.0,-5.0,3.0,-7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,2.0,1.0,1.0,3.0,1.0,1.0,-4.0,-1.0,0.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,159.0,0.0,257.0,1.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,0.0,-9.0,-4.0,252.0,-57.0,-7.0,-5.0,-8.0,-8.0,-1.0,-6.0,-3.0,-5.0,-1.0,-6.0,-2.0,-341.0,1059.0,1128.0,4339.0,1390.0,-533.0,540.0,1153.0,1171.0,1074.0,1259.0,1519.0,1160.0,1403.0,1263.0,1622.0,2321.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392618732874870,54,1692392618732874870,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,236.0,-4.0,0.0,705.0,0.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,36.0,3.0,0.0,3.0,1.0,3.0,94.0,1.0,216.0,0.0,0.0,1.0,1.0,1.0,0.0,56.0,-4.0,0.0,413.0,-1.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,1.0,-3.0,-1.0,0.0,3.0,-2.0,2.0,-1.0,4.0,-1.0,3.0,337.0,1.0,642.0,1.0,-1.0,-1.0,-2.0,0.0,-6.0,3.0,-6.0,2.0,-6.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,61.0,238.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-335.0,1058.0,1128.0,4339.0,1390.0,-532.0,540.0,1153.0,1172.0,1074.0,1260.0,1520.0,1159.0,1403.0,1263.0,1622.0,2405.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392618924940347,55,1692392618924940347,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,-263.0,-4.0,0.0,-699.0,0.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,36.0,3.0,0.0,2.0,0.0,3.0,-23.0,1.0,-94.0,0.0,1.0,1.0,1.0,1.0,0.0,-385.0,-4.0,-1.0,-279.0,-1.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,1.0,-2.0,-1.0,0.0,3.0,-2.0,2.0,-1.0,4.0,-2.0,3.0,-236.0,1.0,-332.0,1.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-6.0,3.0,-6.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,-43.0,105.0,-7.0,-5.0,-7.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-335.0,1058.0,1128.0,4340.0,1390.0,-533.0,539.0,1152.0,1171.0,1074.0,1259.0,1519.0,1160.0,1403.0,1262.0,1622.0,2501.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392619095199346,56,1692392619095199346,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,202.0,-4.0,0.0,659.0,1.0,1.0,-1.0,-3.0,-1.0,0.0,-1.0,0.0,36.0,3.0,0.0,2.0,1.0,3.0,39.0,1.0,201.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,-3.0,0.0,542.0,-1.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,-3.0,-2.0,0.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,354.0,0.0,664.0,0.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,2.0,-6.0,2.0,-6.0,-2.0,-1.0,-9.0,-4.0,51.0,29.0,-7.0,-5.0,-8.0,-8.0,-1.0,-6.0,-4.0,-5.0,-1.0,-7.0,-3.0,-337.0,1058.0,1128.0,4339.0,1391.0,-533.0,540.0,1153.0,1172.0,1075.0,1260.0,1520.0,1159.0,1404.0,1263.0,1622.0,2609.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392619270082473,57,1692392619270082473,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,141.0,-4.0,0.0,528.0,0.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,35.0,2.0,0.0,2.0,0.0,2.0,6.0,1.0,293.0,0.0,0.0,1.0,1.0,1.0,0.0,158.0,-3.0,-1.0,523.0,23.0,0.0,-5.0,3.0,-6.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0,-1.0,0.0,3.0,-2.0,3.0,-1.0,4.0,-2.0,2.0,367.0,0.0,646.0,0.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-7.0,2.0,-6.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,125.0,-3.0,-7.0,-5.0,-7.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-337.0,1058.0,1128.0,4339.0,1390.0,-534.0,540.0,1153.0,1171.0,1074.0,1259.0,1519.0,1159.0,1403.0,1262.0,1623.0,2693.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392619448656558,58,1692392619448656558,,rows,1,120,columns,1,1,0,0.0,-3.0,0.0,-3.0,130.0,-4.0,0.0,471.0,0.0,0.0,-1.0,-3.0,-1.0,0.0,-1.0,1.0,34.0,2.0,0.0,2.0,0.0,3.0,-59.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,96.0,-4.0,-1.0,318.0,69.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,1.0,-2.0,-1.0,0.0,3.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,194.0,0.0,199.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-6.0,2.0,-6.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,-90.0,-3.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-336.0,1058.0,1128.0,4339.0,1390.0,-533.0,539.0,1153.0,1172.0,1074.0,1259.0,1519.0,1159.0,1404.0,1263.0,1623.0,2777.0,0.0,16384.0,20468.0,0.0,-21846.0,-21846.0,-21846.0
1692392619631299734,59,1692392619631299734,,rows,1,120,columns,1,1,0,2.0,236.0,1.0,280.0,0.0,0.0,1.0,1.0,1.0,0.0,175.0,-4.0,-1.0,579.0,0.0,0.0,-5.0,3.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,0.0,-2.0,-1.0,0.0,3.0,-2.0,2.0,-1.0,4.0,-1.0,2.0,460.0,0.0,708.0,1.0,-1.0,-1.0,-2.0,1.0,-6.0,2.0,-6.0,2.0,-7.0,2.0,-6.0,-1.0,-1.0,-9.0,-4.0,281.0,-4.0,-7.0,-5.0,-7.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-336.0,1058.0,1129.0,4339.0,1390.0,-533.0,540.0,1153.0,1172.0,1073.0,1259.0,1520.0,1159.0,1404.0,1262.0,1623.0,2855.0,0.0,16384.0,20444.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-3.0,270.0,-4.0,0.0,684.0,0.0,1.0,-1.0,-3.0,-2.0,0.0,-1.0,1.0,35.0,3.0,0.0,2.0,0.0
1692392619817319393,60,1692392619817319393,,rows,1,120,columns,1,1,0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,0.0,-2.0,-1.0,0.0,3.0,-1.0,2.0,-1.0,4.0,-2.0,2.0,123.0,0.0,121.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,-1.0,-1.0,-9.0,-4.0,-195.0,-4.0,-8.0,-5.0,-8.0,-7.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-335.0,1058.0,1129.0,4339.0,1390.0,-533.0,540.0,1153.0,1172.0,1074.0,1259.0,1519.0,1160.0,1404.0,1263.0,1623.0,2951.0,0.0,16384.0,20444.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-4.0,-225.0,-4.0,0.0,-621.0,1.0,0.0,-1.0,-3.0,-2.0,0.0,-1.0,1.0,34.0,3.0,0.0,2.0,1.0,2.0,-21.0,1.0,-104.0,0.0,0.0,1.0,1.0,1.0,0.0,-164.0,-4.0,0.0,-396.0,38.0,0.0,-5.0,3.0
1692392620000710248,61,1692392620000710248,,rows,1,120,columns,1,1,0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,1.0,-2.0,-1.0,0.0,3.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,-569.0,0.0,-817.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-6.0,2.0,-7.0,-1.0,-1.0,-9.0,-4.0,-325.0,-4.0,-7.0,-5.0,-7.0,-7.0,-1.0,-6.0,-3.0,-5.0,-1.0,-7.0,-3.0,-339.0,1058.0,1127.0,4339.0,1390.0,-533.0,539.0,1152.0,1171.0,1075.0,1259.0,1519.0,1159.0,1403.0,1263.0,1622.0,3047.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-4.0,0.0,-3.0,-117.0,-4.0,0.0,-364.0,0.0,1.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,34.0,2.0,0.0,2.0,0.0,3.0,54.0,1.0,-365.0,0.0,0.0,1.0,0.0,1.0,0.0,-160.0,-4.0,-1.0,-344.0,-93.0,0.0,-5.0,3.0
1692392620192969560,62,1692392620192969560,,rows,1,120,columns,1,1,0,-1.0,247.0,145.0,0.0,-5.0,2.0,-6.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,1.0,-1.0,0.0,0.0,2.0,-2.0,2.0,-2.0,4.0,-1.0,2.0,174.0,0.0,174.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-6.0,2.0,-6.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,24.0,-4.0,-7.0,-5.0,-7.0,-6.0,-1.0,-7.0,-2.0,-5.0,-1.0,-7.0,-3.0,-340.0,1058.0,1128.0,4339.0,1390.0,-534.0,539.0,1153.0,1172.0,1074.0,1259.0,1519.0,1159.0,1404.0,1263.0,1623.0,3143.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-3.0,24.0,-4.0,0.0,712.0,0.0,1.0,-1.0,-2.0,-2.0,0.0,-1.0,1.0,34.0,2.0,0.0,2.0,0.0,2.0,-3.0,1.0,276.0,0.0,0.0,1.0,0.0,1.0,0.0,-7.0,-4.0
1692392620390475511,63,1692392620390475511,,rows,1,120,columns,1,1,0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,1.0,-1.0,-1.0,0.0,2.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,379.0,0.0,597.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,3.0,-6.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,92.0,-4.0,-8.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-5.0,-1.0,-7.0,-3.0,-333.0,1058.0,1128.0,4339.0,1390.0,-533.0,539.0,1153.0,1172.0,1074.0,1259.0,1520.0,1160.0,1404.0,1263.0,1622.0,3239.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-3.0,-37.0,-4.0,0.0,545.0,1.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,1.0,33.0,2.0,0.0,2.0,0.0,2.0,-6.0,1.0,85.0,0.0,0.0,1.0,0.0,1.0,-1.0,79.0,-4.0,-1.0,309.0,103.0,0.0,-5.0,3.0,-6.0,1.0,0.0,0.0,0.0,0.0
1692392620586884021,64,1692392620586884021,,rows,1,120,columns,1,1,0,-1.0,-7.0,-3.0,-335.0,1058.0,1128.0,4339.0,1389.0,-533.0,539.0,1153.0,1172.0,1073.0,1259.0,1519.0,1159.0,1403.0,1263.0,1622.0,3335.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-4.0,-273.0,-4.0,-1.0,-771.0,0.0,1.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,33.0,2.0,0.0,2.0,0.0,3.0,-107.0,1.0,-177.0,0.0,0.0,1.0,1.0,1.0,-1.0,-392.0,-4.0,-1.0,-715.0,-656.0,0.0,-6.0,2.0,-7.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,1.0,-1.0,-1.0,0.0,3.0,-2.0,2.0,-1.0,4.0,-2.0,2.0,-611.0,0.0,-809.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-6.0,2.0,-7.0,2.0,-7.0,-1.0,-1.0,-9.0,-4.0,-64.0,-4.0,-8.0,-5.0,-8.0,-7.0,-1.0,-7.0,-3.0,-5.0
1692392620791793584,65,1692392620791793584,,rows,1,120,columns,1,1,0,2.0,-36.0,1.0,-30.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,-4.0,-1.0,192.0,163.0,0.0,-5.0,2.0,-7.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,-2.0,-1.0,0.0,3.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,108.0,0.0,68.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0,2.0,-7.0,2.0,-7.0,-1.0,-1.0,-9.0,-4.0,-87.0,-4.0,-7.0,-5.0,-8.0,-7.0,-1.0,-6.0,-3.0,-6.0,-1.0,-7.0,-3.0,-336.0,1058.0,1128.0,4338.0,1390.0,-534.0,540.0,1153.0,1171.0,1075.0,1259.0,1519.0,1160.0,1403.0,1263.0,1622.0,3432.0,0.0,16384.0,20444.0,-1.0,-21846.0,-21846.0,-21846.0,0.0,-3.0,0.0,-3.0,123.0,-4.0,0.0,475.0,0.0,0.0,-1.0,-3.0,-2.0,0.0,-1.0,0.0,32.0,3.0,0.0,2.0,0.0
1692392621007057905,66,1692392621007057905,,rows,1,120,columns,1,1,0,2.0,-7.0,2.0,-7.0,0.0,-1.0,-9.0,-4.0,-118.0,-4.0,-7.0,-5.0,-7.0,-7.0,-1.0,-7.0,-3.0,-6.0,-1.0,-7.0,-3.0,-329.0,1058.0,1128.0,4339.0,1390.0,-533.0,540.0,1153.0,1172.0,1075.0,1259.0,1519.0,1159.0,1404.0,1263.0,1622.0,3540.0,0.0,16384.0,20432.0,0.0,-21846.0,-21846.0,-21846.0,0.0,-4.0,-1.0,-3.0,-404.0,-4.0,0.0,-773.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,32.0,2.0,0.0,2.0,0.0,3.0,42.0,1.0,-204.0,0.0,0.0,1.0,0.0,1.0,0.0,-102.0,-4.0,-1.0,-512.0,-251.0,0.0,-5.0,3.0,-6.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,3.0,1.0,1.0,-1.0,-1.0,0.0,2.0,-2.0,2.0,-2.0,4.0,-2.0,2.0,-460.0,0.0,-751.0,0.0,-1.0,-1.0,-2.0,0.0,-6.0,2.0,-7.0
